customer_email,total_amount,status,created_at,product_skus
alexander.behl337@example.com,2849.05,cancelled,2026-03-31,TN-HEADSET-001
elijah.wason1@example.com,2499.0,cancelled,2026-03-31,TN-CTRL-001
kevin.chaudhari437@example.com,1585.79,refunded,2026-03-31,TN-MOUSE-001
keya.sarkar411@example.com,6996.0,pending,2026-03-31,TN-CTRL-001;TN-HUB-001;TN-STAND-001
radhika.mahal474@example.com,2999.0,cancelled,2026-03-31,TN-HEADSET-001
dayita.sehgal26@example.com,906.52,paid,2026-03-31,TN-MAT-001
ekapad.chander24@example.com,4298.0,paid,2026-03-31,TN-CTRL-001;TN-LIGHT-001
yahvi.wadhwa228@example.com,4749.05,paid,2026-03-31,TN-SSD-001
rishi.kashyap257@example.com,1223.25,paid,2026-03-31,TN-COOL-001
dev.nori282@example.com,4998.0,refunded,2026-04-01,TN-CAM-001;TN-HEADSET-001
charvi.date343@example.com,6032.45,paid,2026-04-01,TN-HUB-001;TN-CTRL-001;TN-HEADSET-001
tristan.bhavsar127@example.com,2499.0,paid,2026-04-01,TN-CTRL-001
onkar.datta78@example.com,1439.1,paid,2026-04-01,TN-HUB-001
reyansh.kohli220@example.com,4749.05,paid,2026-04-01,TN-SSD-001
alka.srinivas57@example.com,3398.0,paid,2026-04-01,TN-CTRL-001;TN-MAT-001
osha.patil253@example.com,1273.32,paid,2026-04-01,TN-COOL-001
vrishti.cherian490@example.com,1560.81,paid,2026-04-02,TN-MOUSE-001
nathaniel.bhardwaj405@example.com,18698.3,paid,2026-04-02,TN-MON-001;TN-HEADSET-001
falak.gulati470@example.com,1289.65,paid,2026-04-02,TN-COOL-001
chandran.datta211@example.com,1599.0,paid,2026-04-02,TN-HUB-001
vrishti.cherian490@example.com,1345.58,failed,2026-04-02,TN-MOUSE-001
isaac.chaudhary241@example.com,1377.36,paid,2026-04-02,TN-STAND-001
ishwar.wali378@example.com,16149.15,paid,2026-04-02,TN-MON-001
veda.muni55@example.com,7497.0,paid,2026-04-02,TN-CAM-001;TN-KB-001
gabriel.randhawa76@example.com,19898.0,paid,2026-04-02,TN-MON-001;TN-MAT-001
veda.bhatnagar325@example.com,1297.46,paid,2026-04-03,TN-COOL-001
adya.sangha459@example.com,4178.1,paid,2026-04-03,TN-MAT-001;TN-KB-001
daksh.dhingra261@example.com,20198.0,paid,2026-04-03,TN-MON-001;TN-COOL-001
azad.muni268@example.com,1150.42,paid,2026-04-03,OLD-BUNDLE-2024
falan.johal217@example.com,3398.0,paid,2026-04-04,TN-HUB-001;TN-LIGHT-001
raagini.gade145@example.com,2374.05,paid,2026-04-04,TN-CTRL-001
sarthak.rai273@example.com,29896.0,paid,2026-04-04,TN-MAT-001;TN-MON-001;TN-SSD-001
vrishti.cherian490@example.com,4227.3,paid,2026-04-04,TN-HUB-001;TN-LIGHT-001;TN-STAND-001
tarak.chand446@example.com,1799.1,paid,2026-04-04,TN-CAM-001
alka.magar119@example.com,1799.1,cancelled,2026-04-04,TN-CAM-001
veda.bhatnagar325@example.com,2398.0,paid,2026-04-04,TN-COOL-001
idika.singh445@example.com,1274.05,paid,2026-04-04,TN-COOL-001
urvi.bhattacharyya25@example.com,7466.4,paid,2026-04-04,TN-LIGHT-001;TN-KB-001;TN-MOUSE-001
ayaan.krishnamurthy84@example.com,960.98,refunded,2026-04-06,TN-MAT-001
garima.agarwal197@example.com,1599.0,cancelled,2026-04-06,TN-HUB-001
zarna.peri61@example.com,5998.0,refunded,2026-04-06,TN-HEADSET-001
naksh.krishna486@example.com,22697.0,paid,2026-04-06,TN-CTRL-001;TN-COOL-001;TN-MON-001
avi.sarkar424@example.com,18999.0,paid,2026-04-06,TN-MON-001
urvi.bhattacharyya25@example.com,1212.12,pending,2026-04-06,TN-COOL-001
vidhi.gaba110@example.com,18999.0,pending,2026-04-07,TN-MON-001
eshana.tiwari99@example.com,2999.0,pending,2026-04-07,TN-HEADSET-001
bahadurjit.banerjee435@example.com,1546.31,paid,2026-04-07,TN-MOUSE-001
idika.bhagat143@example.com,2249.1,paid,2026-04-07,TN-CTRL-001
ishanvi.nagar113@example.com,989.74,paid,2026-04-07,TN-MAT-001
garima.kumar177@example.com,5098.0,pending,2026-04-07,TN-KB-001;TN-HUB-001
sathvik.lall373@example.com,3998.0,cancelled,2026-04-07,TN-CAM-001
aayush.dhingra40@example.com,3238.2,paid,2026-04-07,TN-LIGHT-001
chanakya.pillai441@example.com,1439.1,paid,2026-04-07,TN-HUB-001
joshua.bali232@example.com,16149.15,paid,2026-04-07,TN-MON-001
libni.palan27@example.com,1599.0,paid,2026-04-08,TN-HUB-001
vasudha.shah487@example.com,1519.05,paid,2026-04-08,TN-HUB-001
udant.hayer63@example.com,4462.15,paid,2026-04-08,TN-MAT-001;TN-CAM-001;TN-LIGHT-001
omaja.badami331@example.com,1419.94,cancelled,2026-04-08,TN-MOUSE-001
harsh.gala471@example.com,5297.0,paid,2026-04-08,TN-CTRL-001;TN-HUB-001;TN-COOL-001
garima.agarwal197@example.com,5197.0,cancelled,2026-04-08,TN-LIGHT-001;TN-HUB-001
finn.kurian250@example.com,6298.0,pending,2026-04-08,TN-SSD-001;TN-STAND-001
nathaniel.kota294@example.com,932.42,pending,2026-04-09,TN-MAT-001
aarna.jaggi223@example.com,1341.59,paid,2026-04-09,TN-STAND-001
vincent.tara453@example.com,16149.15,cancelled,2026-04-09,TN-MON-001
chaman.varty385@example.com,1547.9,pending,2026-04-09,TN-MOUSE-001
bhavna.sood436@example.com,2718.3,paid,2026-04-09,TN-HUB-001
nathaniel.bhardwaj405@example.com,1288.22,paid,2026-04-09,TN-COOL-001
zayan.kamdar491@example.com,4178.1,cancelled,2026-04-09,TN-MAT-001;TN-KB-001
devansh.mital409@example.com,8497.0,paid,2026-04-10,TN-MOUSE-001;TN-KB-001
dipta.shroff14@example.com,1799.0,cancelled,2026-04-10,TN-LIGHT-001
veer.cheema118@example.com,3198.0,paid,2026-04-10,TN-HUB-001
viraj.arora38@example.com,4998.0,failed,2026-04-10,TN-CTRL-001
gabriel.sami457@example.com,4999.0,paid,2026-04-10,TN-SSD-001
yauvani.bhatt117@example.com,3324.05,paid,2026-04-10,TN-KB-001
ikbal.tandon259@example.com,917.21,failed,2026-04-11,TN-MAT-001
benjamin.deol166@example.com,20198.0,paid,2026-04-11,TN-COOL-001;TN-MON-001
banjeet.memon313@example.com,17099.1,cancelled,2026-04-11,TN-MON-001
andrew.tiwari137@example.com,9498.1,paid,2026-04-11,TN-SSD-001
adya.patla150@example.com,1319.25,cancelled,2026-04-11,TN-MOUSE-001
samesh.kashyap173@example.com,18999.0,failed,2026-04-11,TN-MON-001
udant.sundaram260@example.com,18999.0,paid,2026-04-12,TN-MON-001
benjamin.barad351@example.com,2498.0,refunded,2026-04-12,TN-MAT-001;TN-HUB-001
laban.bal366@example.com,2999.0,refunded,2026-04-12,TN-HEADSET-001
jalsa.sangha202@example.com,1278.13,paid,2026-04-12,TN-STAND-001
januja.bal50@example.com,1160.7,cancelled,2026-04-12,TN-STAND-001
chandran.solanki275@example.com,1999.0,cancelled,2026-04-12,TN-CAM-001
saksham.mani448@example.com,3598.0,paid,2026-04-13,TN-LIGHT-001
benjamin.ratta348@example.com,18999.0,paid,2026-04-13,TN-MON-001
mason.koshy350@example.com,2549.15,paid,2026-04-13,TN-HEADSET-001
benjamin.ratta348@example.com,3798.0,pending,2026-04-13,TN-CTRL-001;TN-STAND-001
vasudha.murty344@example.com,2999.0,paid,2026-04-13,TN-HEADSET-001
elijah.wason1@example.com,817.86,failed,2026-04-13,TN-MAT-001
nathaniel.bhardwaj405@example.com,18999.0,paid,2026-04-14,TN-MON-001
yuvraj.gandhi402@example.com,1709.05,paid,2026-04-14,TN-LIGHT-001
jairaj.memon302@example.com,2499.0,pending,2026-04-14,TN-CTRL-001
eshana.dyal296@example.com,2175.11,paid,2026-04-14,PROMO-GIFTSET-01
dayita.sehgal26@example.com,1484.36,refunded,2026-04-14,TN-MOUSE-001
devika.mody133@example.com,4499.1,paid,2026-04-14,TN-SSD-001
shivansh.puri225@example.com,18999.0,paid,2026-04-15,TN-MON-001
radha.hayer83@example.com,18999.0,cancelled,2026-04-15,TN-MON-001
charles.chaudry48@example.com,2849.05,paid,2026-04-15,TN-HEADSET-001
chakradhar.deol8@example.com,3499.0,failed,2026-04-15,TN-KB-001
rudra.ahuja254@example.com,20423.1,paid,2026-04-15,TN-MON-001;TN-CTRL-001
hansupasna@example.net,2973.3,paid,2026-04-15,TN-MOUSE-001;TN-CAM-001
reyansh.kohli220@example.com,1319.29,paid,2026-04-15,TN-STAND-001
chandran.solanki275@example.com,7997.0,paid,2026-04-15,TN-CAM-001;TN-HEADSET-001
harsh.agrawal311@example.com,28115.25,paid,2026-04-15,TN-MON-001;TN-KB-001;TN-LIGHT-001
bachittar.bala427@example.com,4499.1,paid,2026-04-16,TN-SSD-001
maanas.chaudry56@example.com,4999.0,failed,2026-04-16,TN-SSD-001
brinda.thaker85@example.com,37998.0,paid,2026-04-16,TN-MON-001
osha.patil253@example.com,1529.15,paid,2026-04-17,TN-LIGHT-001
rayaan.malhotra96@example.com,4298.0,paid,2026-04-17,TN-STAND-001;TN-HEADSET-001
gavin.gade327@example.com,9296.0,cancelled,2026-04-17,TN-HEADSET-001;TN-MOUSE-001;TN-LIGHT-001
ikbal.shankar237@example.com,1235.83,paid,2026-04-17,TN-COOL-001
zashil91@example.net,2549.15,failed,2026-04-17,TN-HEADSET-001
benjamin.deol166@example.com,20966.4,paid,2026-04-17,TN-MON-001;TN-MOUSE-001;TN-STAND-001
chandresh.bahl168@example.com,4998.0,paid,2026-04-17,TN-MOUSE-001;TN-KB-001
samesh.jani434@example.com,4749.05,paid,2026-04-17,TN-SSD-001
samar.balay324@example.com,1599.0,paid,2026-04-17,TN-HUB-001
udarsh.dubey236@example.com,37998.0,paid,2026-04-18,TN-MON-001
patilmichael@example.com,1397.73,paid,2026-04-18,TN-STAND-001
imaran.edwin131@example.com,3992.45,paid,2026-04-18,TN-MOUSE-001;TN-HUB-001
zaid.lata205@example.com,17168.3,paid,2026-04-18,TN-COOL-001;TN-MON-001
sanya.shanker358@example.com,2898.0,paid,2026-04-18,TN-HUB-001;TN-STAND-001
frado.raj146@example.com,1999.0,paid,2026-04-19,TN-CAM-001
apteshaurya@example.org,3798.0,pending,2026-04-19,TN-LIGHT-001;TN-CAM-001
hardik.kalla180@example.com,5197.0,paid,2026-04-19,TN-HUB-001;TN-LIGHT-001
wridesh.sangha105@example.com,1709.05,cancelled,2026-04-19,TN-LIGHT-001
udant.hayer63@example.com,12796.0,paid,2026-04-19,TN-LIGHT-001;TN-HEADSET-001;TN-SSD-001
jagvi.sethi379@example.com,1709.05,refunded,2026-04-19,TN-LIGHT-001
jalsa.sangha202@example.com,16149.15,paid,2026-04-19,TN-MON-001
imaran.hari367@example.com,1404.46,cancelled,2026-04-20,TN-MOUSE-001
naksh.krishna486@example.com,6498.0,failed,2026-04-20,TN-SSD-001;TN-MOUSE-001
yashvi.bahl90@example.com,1293.36,paid,2026-04-20,TN-COOL-001
krisha.mutti196@example.com,5498.0,paid,2026-04-20,TN-CTRL-001;TN-HEADSET-001
omya.boase4@example.com,4498.0,paid,2026-04-20,TN-MOUSE-001;TN-HEADSET-001
rishi.tara249@example.com,1519.05,paid,2026-04-20,TN-HUB-001
idika.singh445@example.com,36098.1,cancelled,2026-04-20,TN-MON-001
aachal.lad304@example.com,972.97,paid,2026-04-20,TN-MAT-001
jackson.tak29@example.com,3211.47,refunded,2026-04-21,PROMO-GIFTSET-01
jairaj.setty128@example.com,2999.0,cancelled,2026-04-21,TN-HEADSET-001
baghyawati.mishra213@example.com,1192.29,paid,2026-04-21,TN-COOL-001
jyoti.dhingra382@example.com,2499.0,paid,2026-04-21,TN-CTRL-001
balveer.agarwal238@example.com,2698.0,pending,2026-04-21,TN-COOL-001;TN-MOUSE-001
vincent.tara453@example.com,4597.0,paid,2026-04-21,TN-STAND-001;TN-CAM-001
nirja.shan496@example.com,3615.31,cancelled,2026-04-21,OLD-BUNDLE-2024
benjamin.deol166@example.com,3988.1,paid,2026-04-21,TN-HEADSET-001;TN-COOL-001
apteshaurya@example.org,1799.1,paid,2026-04-21,TN-CAM-001
onkar.sarin447@example.com,1264.46,refunded,2026-04-21,TN-COOL-001
aarna.jaggi223@example.com,2974.15,paid,2026-04-21,TN-KB-001
isaac.chaudhary241@example.com,6996.0,paid,2026-04-22,TN-MOUSE-001;TN-CAM-001
gabriel.sami457@example.com,7136.6,paid,2026-04-22,TN-KB-001;TN-COOL-001;TN-CTRL-001
fbhandari@example.net,1899.05,pending,2026-04-22,TN-CAM-001
dayamai.sankaran274@example.com,5748.01,pending,2026-04-22,OLD-BUNDLE-2024
charvi.date343@example.com,3988.1,paid,2026-04-22,TN-HEADSET-001;TN-COOL-001
leena.ratta230@example.com,18999.0,paid,2026-04-22,TN-MON-001
eiravati.khare222@example.com,1799.0,paid,2026-04-22,TN-LIGHT-001
qarin.ramanathan497@example.com,2999.0,paid,2026-04-22,TN-HEADSET-001
turvi.khanna466@example.com,1899.05,paid,2026-04-22,TN-CAM-001
urvi.bhattacharyya25@example.com,971.92,paid,2026-04-22,TN-MAT-001
jdada@example.org,1540.99,paid,2026-04-22,TN-MOUSE-001
gavin.gade327@example.com,4999.0,paid,2026-04-22,TN-SSD-001
frado.joshi298@example.com,18999.0,paid,2026-04-22,TN-MON-001
girish.swamy450@example.com,5578.2,pending,2026-04-22,TN-COOL-001;TN-SSD-001
damyanti.sahni329@example.com,3198.0,paid,2026-04-23,TN-HUB-001
azad.muni268@example.com,2374.05,paid,2026-04-23,TN-CTRL-001
rushil.dey142@example.com,1599.0,failed,2026-04-23,TN-HUB-001
patilmichael@example.com,2088.1,paid,2026-04-23,TN-STAND-001;TN-MAT-001
idika.bhagat143@example.com,1247.05,paid,2026-04-23,TN-COOL-001
udarsh.sachdev394@example.com,22498.0,paid,2026-04-23,TN-KB-001;TN-MON-001
kevin.suresh390@example.com,2999.0,pending,2026-04-24,TN-HEADSET-001
zayyan.palan52@example.com,4499.1,refunded,2026-04-24,TN-SSD-001
rachana.muni231@example.com,1547.07,paid,2026-04-24,TN-MOUSE-001
ubika.bains479@example.com,1346.9,paid,2026-04-24,TN-MOUSE-001
tarak.chand446@example.com,3324.05,refunded,2026-04-24,TN-KB-001
lipika.chadha345@example.com,2374.05,cancelled,2026-04-24,TN-CTRL-001
imaran.edwin131@example.com,7498.0,paid,2026-04-24,TN-SSD-001;TN-CTRL-001
upasnapant@example.org,20998.0,paid,2026-04-25,TN-MON-001;TN-CAM-001
urvi.palla80@example.com,1799.0,paid,2026-04-25,TN-LIGHT-001
owen.oommen221@example.com,4999.0,paid,2026-04-26,TN-SSD-001
leela.swaminathan342@example.com,2598.0,cancelled,2026-04-26,TN-STAND-001
urmi.lad67@example.com,1294.93,failed,2026-04-26,TN-COOL-001
triya.pant28@example.com,3198.0,paid,2026-04-26,TN-HUB-001
dayamai.kamdar152@example.com,1799.0,paid,2026-04-26,TN-LIGHT-001
ati.loyal303@example.com,1519.05,paid,2026-04-26,TN-HUB-001
kala.vig495@example.com,5398.2,cancelled,2026-04-27,TN-CTRL-001;TN-KB-001
akshay.bobal144@example.com,2374.05,paid,2026-04-27,TN-CTRL-001
yauvani.patla389@example.com,2499.0,refunded,2026-04-27,TN-CTRL-001
faras.murthy22@example.com,1473.36,pending,2026-04-27,TN-MOUSE-001
chaman.varty385@example.com,1799.0,refunded,2026-04-27,TN-LIGHT-001
urvi.palla80@example.com,3898.0,cancelled,2026-04-27,TN-HEADSET-001;TN-MAT-001
gautami.lall415@example.com,2849.05,paid,2026-04-27,TN-HEADSET-001
harrison.rana326@example.com,1519.05,failed,2026-04-27,TN-HUB-001
nidhi.baria279@example.com,1591.08,paid,2026-04-28,TN-MOUSE-001
vrishti.shroff357@example.com,7017.3,paid,2026-04-28,TN-LIGHT-001;TN-CTRL-001;TN-KB-001
darsh.sunder179@example.com,5012.45,failed,2026-04-28,TN-MAT-001;TN-CTRL-001
sanya.shanker358@example.com,4998.0,paid,2026-04-28,TN-MOUSE-001;TN-KB-001
baljiwan.chadha3@example.com,27296.0,cancelled,2026-04-28,TN-MON-001;TN-KB-001;TN-STAND-001
jalsa.sangha202@example.com,20998.0,paid,2026-04-28,TN-CAM-001;TN-MON-001
chaman.varty385@example.com,7902.45,paid,2026-04-28,TN-SSD-001;TN-CTRL-001;TN-LIGHT-001
kai.bassi130@example.com,1157.32,paid,2026-04-29,TN-STAND-001
charles.chaudry48@example.com,1799.0,paid,2026-04-29,TN-LIGHT-001
rishi.kashyap257@example.com,2398.0,paid,2026-04-29,TN-COOL-001
vaishnavi.shroff287@example.com,18268.2,paid,2026-04-29,TN-STAND-001;TN-MON-001
aarini.ravel480@example.com,1899.05,failed,2026-04-29,TN-CAM-001
viraj.arora38@example.com,1285.31,refunded,2026-04-29,TN-STAND-001
rayaan.malhotra96@example.com,8096.0,paid,2026-04-29,TN-KB-001;TN-STAND-001;TN-CAM-001
adweta.parsa189@example.com,2608.2,paid,2026-04-29,TN-STAND-001;TN-HUB-001
chanakya.pillai441@example.com,2499.0,paid,2026-04-29,TN-CTRL-001
chaitanya.bhatia403@example.com,16149.15,paid,2026-04-29,TN-MON-001
chakradev.bains391@example.com,6998.0,paid,2026-04-29,TN-KB-001
falak.anne489@example.com,845.98,refunded,2026-04-29,TN-MAT-001
anusha.raja499@example.com,2499.0,paid,2026-04-30,TN-CTRL-001
leela.parmer349@example.com,3133.1,pending,2026-04-30,TN-CAM-001;TN-STAND-001
fbhandari@example.net,1356.51,paid,2026-04-30,TN-STAND-001
meera.bajaj159@example.com,5887.15,paid,2026-04-30,TN-KB-001;TN-MAT-001;TN-LIGHT-001
kevin.suresh390@example.com,5098.0,paid,2026-04-30,TN-KB-001;TN-HUB-001
warinder.narang291@example.com,1373.51,paid,2026-04-30,TN-STAND-001
zaitra.bajaj58@example.com,3297.0,paid,2026-05-01,TN-COOL-001;TN-MAT-001
yuvraj.gandhi402@example.com,3198.0,paid,2026-05-01,TN-CAM-001;TN-COOL-001
gavin.gade327@example.com,1821.76,paid,2026-05-01,OLD-BUNDLE-2024
urvi.bhattacharyya25@example.com,4999.0,paid,2026-05-01,TN-SSD-001
chatura.kala262@example.com,3998.0,paid,2026-05-01,TN-CAM-001
zaid.lata205@example.com,4999.0,failed,2026-05-01,TN-SSD-001
eshana.dyal296@example.com,5397.3,pending,2026-05-02,TN-KB-001;TN-STAND-001;TN-COOL-001
bakhshi.shetty280@example.com,1289.19,paid,2026-05-02,TN-STAND-001
saumya.kothari235@example.com,4098.0,pending,2026-05-02,TN-HUB-001;TN-CTRL-001
tanmayi.boase170@example.com,2633.3,paid,2026-05-02,TN-LIGHT-001;TN-STAND-001
yauvani.patla389@example.com,4798.0,failed,2026-05-02,TN-STAND-001;TN-KB-001
ekiya.konda151@example.com,6387.3,paid,2026-05-02,TN-LIGHT-001;TN-KB-001
hardik.kalla180@example.com,1368.72,failed,2026-05-02,TN-STAND-001
rayaan.goyal267@example.com,3499.0,paid,2026-05-02,TN-KB-001
gautammishra@example.org,1547.95,paid,2026-05-03,TN-MOUSE-001
wridesh.sangha105@example.com,1350.14,paid,2026-05-03,TN-STAND-001
wridesh.sangha105@example.com,3499.0,paid,2026-05-03,TN-KB-001
krisha46@example.net,2803.3,paid,2026-05-03,TN-MOUSE-001;TN-LIGHT-001
pahal.kuruvilla121@example.com,6598.0,paid,2026-05-03,TN-HUB-001;TN-SSD-001
thomas.sethi218@example.com,21373.1,paid,2026-05-03,TN-MON-001;TN-KB-001
kamya.jhaveri458@example.com,1272.37,pending,2026-05-03,TN-COOL-001
yatan.tripathi309@example.com,5998.0,paid,2026-05-03,TN-HEADSET-001
urvi.bhattacharyya25@example.com,1999.0,paid,2026-05-03,TN-CAM-001
nirja.shan496@example.com,18049.05,paid,2026-05-03,TN-MON-001
azaan.sachar443@example.com,1359.64,paid,2026-05-03,TN-MOUSE-001
urmi.sachdeva212@example.com,3046.44,cancelled,2026-05-03,PROMO-GIFTSET-01
eshana.tiwari99@example.com,2499.0,paid,2026-05-03,TN-CTRL-001
hamsini.bhatia226@example.com,18999.0,pending,2026-05-04,TN-MON-001
nandini.karan64@example.com,18999.0,paid,2026-05-04,TN-MON-001
urvashi.suri233@example.com,3598.0,cancelled,2026-05-04,TN-CAM-001;TN-HUB-001
kabir.krishnamurthy240@example.com,4651.2,paid,2026-05-04,TN-MAT-001;TN-LIGHT-001;TN-STAND-001
yauvani.patla389@example.com,3597.0,cancelled,2026-05-04,TN-MAT-001;TN-LIGHT-001
eshana.tiwari99@example.com,1798.0,paid,2026-05-04,TN-MAT-001
ssidhu@example.net,1375.89,paid,2026-05-04,TN-STAND-001
udarsh.dubey236@example.com,899.17,cancelled,2026-05-04,TN-MAT-001
abhiram.mitter290@example.com,6648.1,paid,2026-05-05,TN-CAM-001;TN-SSD-001
qarin.ramanathan497@example.com,2548.3,refunded,2026-05-05,TN-MOUSE-001
maanas.chaudry56@example.com,2998.0,paid,2026-05-05,TN-MOUSE-001
bakhshi.shetty280@example.com,5698.1,cancelled,2026-05-05,TN-HEADSET-001
zashil.bansal136@example.com,5097.0,paid,2026-05-05,TN-HEADSET-001;TN-COOL-001;TN-MAT-001
manthan.yadav122@example.com,2974.15,paid,2026-05-05,TN-KB-001
elijah.luthra125@example.com,3350.55,paid,2026-05-05,OLD-BUNDLE-2024
veer.karnik482@example.com,2798.0,paid,2026-05-05,TN-HUB-001;TN-COOL-001
bimala.shanker185@example.com,37998.0,paid,2026-05-05,TN-MON-001
dipta.shroff14@example.com,1359.15,paid,2026-05-05,TN-HUB-001
janya.buch69@example.com,5197.0,paid,2026-05-05,TN-CAM-001;TN-HUB-001
dipta.vaidya364@example.com,1140.03,paid,2026-05-05,TN-COOL-001
owen.trivedi408@example.com,975.35,paid,2026-05-05,TN-MAT-001
jhalak.sekhon355@example.com,970.92,refunded,2026-05-06,TN-MAT-001
jairaj.setty128@example.com,5297.0,failed,2026-05-06,TN-LIGHT-001;TN-CAM-001;TN-MOUSE-001
rudra.ahuja254@example.com,965.99,pending,2026-05-06,TN-MAT-001
sanya.shanker358@example.com,2849.05,paid,2026-05-06,TN-HEADSET-001
anusha.raja499@example.com,6498.0,paid,2026-05-07,TN-SSD-001;TN-MOUSE-001
darika.kala425@example.com,962.88,paid,2026-05-07,TN-MAT-001
chakradhar.deol8@example.com,6998.0,cancelled,2026-05-07,TN-KB-001
jyoti.oak319@example.com,41846.4,paid,2026-05-07,TN-MON-001;TN-SSD-001;TN-KB-001
veda.bhatnagar325@example.com,2718.3,paid,2026-05-07,TN-HUB-001
chandran.solanki275@example.com,2999.0,paid,2026-05-07,TN-HEADSET-001
jairaj.setty128@example.com,4999.0,paid,2026-05-07,TN-SSD-001
patrick.dora37@example.com,924.72,paid,2026-05-07,TN-MAT-001
devika.parikh330@example.com,5498.0,refunded,2026-05-07,TN-CAM-001;TN-KB-001
ijaya.dyal469@example.com,18999.0,paid,2026-05-07,TN-MON-001
urmi.lad67@example.com,3499.0,paid,2026-05-08,TN-KB-001
bahadurjit.arora477@example.com,3298.0,refunded,2026-05-08,TN-STAND-001;TN-CAM-001
krisha.ganguly377@example.com,1167.19,paid,2026-05-08,TN-COOL-001
logan85@example.net,4558.1,paid,2026-05-08,TN-STAND-001;TN-KB-001
kashvi.narula269@example.com,23998.0,paid,2026-05-08,TN-MON-001;TN-SSD-001
oni32@example.com,21998.0,paid,2026-05-08,TN-HEADSET-001;TN-MON-001
lakshit.mangat210@example.com,3324.05,paid,2026-05-08,TN-KB-001
ijaya.mander340@example.com,5126.4,failed,2026-05-09,TN-MAT-001;TN-LIGHT-001;TN-MOUSE-001
vivaangrewal@example.com,2968.2,paid,2026-05-09,TN-MOUSE-001;TN-LIGHT-001
udant.hayer63@example.com,8498.3,cancelled,2026-05-09,TN-SSD-001
vivaangrewal@example.com,2468.1,paid,2026-05-09,TN-STAND-001
garima.kumar177@example.com,1799.0,paid,2026-05-09,TN-LIGHT-001
jagdish.ganesh216@example.com,1799.0,paid,2026-05-09,TN-LIGHT-001
balveer.agarwal238@example.com,4196.0,refunded,2026-05-10,TN-COOL-001;TN-MAT-001
arjun.kaur286@example.com,41196.0,paid,2026-05-10,TN-MON-001;TN-HUB-001
urvashi.ratta359@example.com,1798.0,paid,2026-05-10,TN-MAT-001
amara.mitra467@example.com,16149.15,paid,2026-05-10,TN-MON-001
devika.mody133@example.com,941.04,paid,2026-05-10,TN-MAT-001
vrishti.shroff357@example.com,4499.1,paid,2026-05-10,TN-SSD-001
kashvi.sangha207@example.com,2998.0,paid,2026-05-10,TN-MOUSE-001
udant.sundaram260@example.com,1443.12,paid,2026-05-11,TN-MOUSE-001
bahadurjit.arora477@example.com,3777.3,paid,2026-05-11,TN-LIGHT-001;TN-COOL-001
patrick.dora37@example.com,1599.0,refunded,2026-05-11,TN-HUB-001
owen.oommen221@example.com,1377.31,paid,2026-05-11,TN-STAND-001
qasim.muni323@example.com,4998.0,paid,2026-05-11,TN-HEADSET-001;TN-CAM-001
amara.mitra467@example.com,1286.31,paid,2026-05-11,TN-STAND-001
gavin.gade327@example.com,7497.0,paid,2026-05-11,TN-KB-001;TN-CAM-001
yamini.bir255@example.com,6498.0,paid,2026-05-11,TN-MOUSE-001;TN-SSD-001
hemal.sen18@example.com,2548.3,paid,2026-05-11,TN-MOUSE-001
darika.golla10@example.com,2398.0,failed,2026-05-11,TN-MAT-001;TN-MOUSE-001
riya.mutti104@example.com,1263.42,paid,2026-05-12,TN-COOL-001
elijah.raman234@example.com,1214.51,paid,2026-05-12,TN-STAND-001
imaran.edwin131@example.com,18999.0,paid,2026-05-12,TN-MON-001
samaksh.sem102@example.com,3499.0,paid,2026-05-12,TN-KB-001
lucky.sagar263@example.com,1278.42,failed,2026-05-12,TN-COOL-001
jagdish.bedi314@example.com,5897.0,pending,2026-05-13,TN-COOL-001;TN-KB-001
